symbol,tested,sum_a,sum_b,common_mean,dispersion,mean_a_sizenorm,mean_b_sizenorm,log2FC,p,p_adj,significant,Direction
Cntnap5a,TRUE,1,168,0.0211945306248641,59.3524010630135,0.00048134537992829,0.0421919641902356,-5.46264600282209,6.87524728090965e-16,5.14064785581497e-13,TRUE,DOWN
Trdn,TRUE,12,410,0.0664275613335978,73.6224098847709,0.00577614455913947,0.102968484035694,-4.04432143208049,1.75286240976523e-15,1.26381379744073e-12,TRUE,DOWN
Col19a1,TRUE,1,175,0.0272862443848857,69.8995460069896,0.00048134537992829,0.0439499626981621,-5.5211981851772,3.22237870032101e-15,2.24322004145105e-12,TRUE,DOWN
Hsd17b11,TRUE,105,1420,0.198236619929994,54.3382215034392,0.0505412648924704,0.356622554465087,-2.80653695121948,3.8187269603299e-15,2.56974866250467e-12,TRUE,DOWN
BC049987,TRUE,7,243,0.0386587100001069,57.9885876848049,0.00336941765949803,0.0610276624894479,-3.99250390410279,7.54215769572371e-15,4.91164772778291e-12,TRUE,DOWN
Sdc2,TRUE,98,1281,0.188773836217822,53.9663169728287,0.0471718472329724,0.321713726950546,-2.75659049307903,1.01629418476252e-14,6.41154593812054e-12,TRUE,DOWN
Slc22a30,TRUE,1673,18724,3.12610422048909,53.5215932704898,0.805290820620028,4.70239486605935,-2.54536085222304,1.3481884431228e-14,8.24764493629184e-12,TRUE,DOWN
Gm15348,TRUE,5,190,0.0253902231035665,52.8283716698273,0.00240672689964145,0.0477171023580045,-4.0542328938545,2.67251479878752e-14,1.58684496346831e-11,TRUE,DOWN
Hecw2,TRUE,6,240,0.0391098137911881,67.8489907567222,0.00288807227956974,0.0602742345574794,-4.16730098071226,3.28382102130467e-14,1.89410796508854e-11,TRUE,DOWN
Mep1b,TRUE,9,265,0.0430195787453168,64.432439001069,0.00433210841935461,0.0665528006572169,-3.79512090715373,7.81209723736286e-14,4.26244916291571e-11,TRUE,DOWN
Ugt2b38,TRUE,258,2857,0.483584353207622,54.6512834131878,0.124187108021499,0.717514533877995,-2.52574847994917,1.40877340770507e-13,7.29238911660254e-11,TRUE,DOWN
Rnf24,TRUE,67,859,0.128045103082392,55.5605918562753,0.0322501404551954,0.215731531186978,-2.72249657487902,1.82313332789126e-13,9.20135390586719e-11,TRUE,DOWN
Timd2,TRUE,10,233,0.03448192818458,52.8283716698273,0.00481345379928289,0.0585162360495529,-3.47269966748601,2.10732553504943e-13,1.03762653418483e-10,TRUE,DOWN
Gm5820,TRUE,9,240,0.0314856463084202,65.2478523110185,0.00433210841935461,0.0602742345574794,-3.6527278078825,9.57945809607235e-13,4.39522954644338e-10,TRUE,DOWN
Fgf1,TRUE,155,1670,0.252168970812716,55.2266658089096,0.0746085338888849,0.419408215462461,-2.48286036573884,1.05065676178738e-12,4.71347971265858e-10,TRUE,DOWN
Pzp,TRUE,6,193,0.0305259742376125,64.5037825154255,0.00288807227956974,0.048470530289973,-3.85432448666943,1.47996721244282e-12,6.22449543433242e-10,TRUE,DOWN
Ces1f,TRUE,342,3349,0.605495649847719,53.7049098180661,0.164620119935475,0.841076714720827,-2.34964718059959,1.82362987567509e-12,7.36308798602575e-10,TRUE,DOWN
Chst7,TRUE,1,103,0.0134376962027988,52.8283716698273,0.00048134537992829,0.0258676923309183,-4.762206284681,7.81575762321347e-12,3.09381401759674e-09,TRUE,DOWN
Adh6b,TRUE,1,100,0.0129969478574104,52.8283716698273,0.00048134537992829,0.0251142643989498,-4.7199780492917,1.08677465730136e-11,4.13958618520753e-09,TRUE,DOWN
Cyp2d9,TRUE,9,207,0.0428180051034386,69.5133010232929,0.00433210841935461,0.051986527305826,-3.44027818979363,4.66712479831063e-11,1.71308937142354e-08,TRUE,DOWN
Kif20b,TRUE,14,236,0.0400032485745377,58.8421112421504,0.00673883531899605,0.0592696639815214,-3.04361921982964,5.00169663630842e-11,1.80311163738919e-08,TRUE,DOWN
C8a,TRUE,4,125,0.0171666450354809,52.8283716698273,0.00192538151971316,0.0313928304986872,-3.71711839515246,5.73379058825231e-11,1.99575455854548e-08,TRUE,DOWN
Il34,TRUE,11,202,0.0295019337921333,59.0889844254844,0.00529479917921118,0.0507308140858785,-3.14213998300392,7.46658805418986e-11,2.55483863793195e-08,TRUE,DOWN
Mpped2,TRUE,38,412,0.0595622549981424,54.511279941322,0.018291124437275,0.103470769323673,-2.4663623190971,1.76523379579002e-10,5.93942331156814e-08,TRUE,DOWN
Osbp2,TRUE,23,279,0.0395403582975118,52.8283716698273,0.0110709437383507,0.0700687976730698,-2.60608708276371,2.4710862147775e-10,8.17808008261117e-08,TRUE,DOWN
Csgalnact1,TRUE,132,1149,0.172670828093007,54.597507459383,0.0635375901505342,0.288562897943933,-2.17390227687045,3.03515423628825e-10,9.88285382615922e-08,TRUE,DOWN
Gm20400,TRUE,160,1416,0.212592818809075,59.384689931773,0.0770152607885263,0.355617983889129,-2.19947373134331,6.37384427325037e-10,1.92052489833401e-07,TRUE,DOWN
Snx31,TRUE,7,138,0.0201527223565108,52.8283716698273,0.00336941765949803,0.0346576848705507,-3.18070763926341,7.24256457146223e-10,2.15018961130411e-07,TRUE,DOWN
Hsd17b2,TRUE,5,120,0.0179938484614207,53.7588248451199,0.00240672689964145,0.0301371172787397,-3.39566730309334,9.53877003983443e-10,2.75098127948825e-07,TRUE,DOWN
Papss1,TRUE,30,317,0.0468414485093624,55.1393363694923,0.0144403613978487,0.0796122181446707,-2.42045321143738,1.64020122740553e-09,4.59894199706428e-07,TRUE,DOWN
Pde1a,TRUE,46,488,0.0785458619510276,64.7830305756281,0.0221418874767013,0.122557610266875,-2.4408683698145,1.68698374372956e-09,4.66531887923458e-07,TRUE,DOWN
Myef2,TRUE,27,291,0.0504711805373843,55.0209967280211,0.0129963252580638,0.0730825094009438,-2.44423620336232,2.07626326557231e-09,5.5887470407165e-07,TRUE,DOWN
Ugt2b5,TRUE,2,85,0.0136687380666826,55.2101348808334,0.000962690759856579,0.0213471247391073,-3.90306882052085,2.87596074266517e-09,7.54024616531486e-07,TRUE,DOWN
Akr1c14,TRUE,6,116,0.0181190502103083,57.1928374763615,0.00288807227956974,0.0291325467027817,-3.1247763640657,1.01660328861077e-08,2.44323657029456e-06,TRUE,DOWN
Naaladl2,TRUE,40,391,0.0620698828858303,64.2402095185235,0.0192538151971316,0.0981967737998936,-2.31892440603703,1.34059508590587e-08,3.18399218756089e-06,TRUE,DOWN
Cyp2a4,TRUE,11,160,0.029821515500237,63.3155929615715,0.00529479917921118,0.0401828230383196,-2.80772094393336,1.47784275264115e-08,3.46914994073483e-06,TRUE,DOWN
Gpd2,TRUE,110,826,0.135765155476644,54.6128208796684,0.0529479917921118,0.207443823935325,-1.95909421936107,1.5557557581318e-08,3.61006864886951e-06,TRUE,DOWN
Pdgfd,TRUE,11,169,0.0243081588756061,70.651658992334,0.00529479917921118,0.0424431068342251,-2.88619500195645,1.97332971896394e-08,4.42639781849377e-06,TRUE,DOWN
Gm15441,TRUE,42,416,0.0784691214868814,68.6141590854129,0.0202165059569882,0.104475339899631,-2.33940538528247,2.02794562767246e-08,4.49891937708258e-06,TRUE,DOWN
Kyat1,TRUE,252,1738,0.287567705721,53.7814352497246,0.121299035741929,0.436485915253747,-1.84281520915218,2.1283489494928e-08,4.67033789047399e-06,TRUE,DOWN
Slc5a2,TRUE,217,1559,0.300184061512842,56.8074182862459,0.104451947444439,0.391531381979627,-1.90091255551259,2.29469449771191e-08,4.98121424944173e-06,TRUE,DOWN
Cyp2e1,TRUE,350,2355,0.435207755551055,54.5089674590947,0.168470882974901,0.591440926595267,-1.8085631700658,3.36973505394191e-08,7.08627200718533e-06,TRUE,DOWN
Selenop,TRUE,116,839,0.151101180549087,55.7301962713746,0.0558360640716816,0.210708678307189,-1.90564736462262,4.17115541874073e-08,8.68116346325132e-06,TRUE,DOWN
Ccdc150,TRUE,2,83,0.0127685596084413,77.5994929465481,0.000962690759856579,0.0208448394511283,-3.86912148859751,4.98533621240351e-08,1.01660573187881e-05,TRUE,DOWN
Cd55,TRUE,3,80,0.0120856478276413,52.8283716698273,0.00144403613978487,0.0200914115191598,-3.40161656942453,5.14906270080018e-08,1.0292007703342e-05,TRUE,DOWN
Erc2,TRUE,547,3491,0.568712823418657,53.3683540083015,0.263295922820774,0.876738970167336,-1.73357232720882,6.13236100534877e-08,1.20194275704836e-05,TRUE,DOWN
Chrm3,TRUE,12,161,0.0211347427091984,72.2064885340306,0.00577614455913947,0.0404339656823091,-2.70117685128344,1.0542628403106e-07,2.0078734169991e-05,TRUE,DOWN
Acy3,TRUE,370,2350,0.472171496778795,54.5292691827745,0.178097790573467,0.590185213375319,-1.72555001357212,1.20268862561538e-07,2.26914747419844e-05,TRUE,DOWN
Slco1a4,TRUE,0,47,0.00545613505841054,52.8283716698273,0,0.0118037042675064,-4.64672906726106,1.44977801136714e-07,2.68514848564035e-05,FALSE,DOWN
Sh3bp2,TRUE,23,210,0.0308337817903521,55.1738162066375,0.0110709437383507,0.0527399552377945,-2.19790325452593,1.68161191423061e-07,3.03110547540068e-05,TRUE,DOWN
Gm45645,TRUE,23,209,0.0329621733585661,55.4647253736122,0.0110709437383507,0.052488812593805,-2.19104958348487,2.01745571507453e-07,3.60428282972784e-05,TRUE,DOWN
Col6a6,TRUE,6,110,0.0185324021175445,75.900554431308,0.00288807227956974,0.0276256908388447,-3.0488275108324,2.23249260663393e-07,3.95347024058998e-05,TRUE,DOWN
Hbegf,TRUE,27,231,0.0382823453262272,55.4253340507146,0.0129963252580638,0.058013950761574,-2.11239263960987,2.4471381167256e-07,4.29589776525709e-05,TRUE,DOWN
Gm29012,TRUE,40,308,0.0518200286815477,54.1584907593073,0.0192538151971316,0.0773519343487653,-1.97567758982619,2.48954060398301e-07,4.33063815311667e-05,TRUE,DOWN
Etv1,TRUE,66,468,0.085415289642561,55.2713014894876,0.0317687950752671,0.117534757387085,-1.86912148859751,2.50983090902839e-07,4.33063815311667e-05,TRUE,DOWN
Tmem26,TRUE,7,105,0.019462771909405,61.1375262228124,0.00336941765949803,0.0263699776188972,-2.7896870211031,2.90034620905889e-07,4.96204993800685e-05,TRUE,DOWN
Mylk,TRUE,370,2252,0.39136555632765,54.6754211525882,0.178097790573467,0.565573234264349,-1.66412278815453,3.23417061372409e-07,5.44095302915516e-05,TRUE,DOWN
Hspa1b,TRUE,14,152,0.0268380048565208,59.7358564047923,0.00673883531899605,0.0381736818864036,-2.41226381362404,3.28668178816353e-07,5.4835976809459e-05,TRUE,DOWN
Slc22a7,TRUE,5,105,0.0220597451339651,86.5235881396742,0.00240672689964145,0.0263699776188972,-3.20472452038195,3.42825600589769e-07,5.67292067598874e-05,TRUE,DOWN
Depdc1b,TRUE,75,500,0.0816597794049085,52.902845812312,0.0361009034946217,0.125571321994749,-1.78250584629153,3.84663049616344e-07,6.31347776069492e-05,TRUE,DOWN
Adh7,TRUE,7,96,0.0122961615784967,52.8283716698273,0.00336941765949803,0.0241096938229918,-2.66167940872703,4.50092398035625e-07,7.32779462221225e-05,TRUE,DOWN
Gm15350,TRUE,2,60,0.00687605755507718,52.8283716698273,0.000962690759856579,0.0150685586393699,-3.40754140338163,5.98075415665326e-07,9.43277069644656e-05,FALSE,DOWN
Glt1d1,TRUE,40,295,0.0530315832396378,55.2186755231902,0.0192538151971316,0.0740870799769018,-1.91366792755077,6.46974544911651e-07,0.000101249008625398,TRUE,DOWN
Odc1,TRUE,218,1309,0.221503321994244,54.3693536712869,0.104933292824367,0.328745720982252,-1.64233060336354,6.57229478155435e-07,0.000102062682346169,TRUE,DOWN
Mkrn1,TRUE,52,357,0.0591311199399628,53.59188905197,0.0250299597562711,0.0896579239042506,-1.81766188924096,7.4630018693977e-07,0.000114138698287425,TRUE,DOWN
Degs2,TRUE,16,160,0.0305003858104387,62.1814871783645,0.00770152607885263,0.0401828230383196,-2.30522060340418,7.58117904277415e-07,0.000115074317680845,TRUE,DOWN
Mfsd2a,TRUE,1,52,0.00650073750113517,52.8283716698273,0.00048134537992829,0.0130594174874539,-3.7896870211031,7.7556030731639e-07,0.000115977862845209,FALSE,DOWN
Smarca2,TRUE,1392,7842,1.45183055410956,53.5047180701222,0.670032768860179,1.96946061416564,-1.55497690901984,7.71112343265545e-07,0.000115977862845209,TRUE,DOWN
Bcl2l15,TRUE,2,59,0.00760591476743625,52.8283716698273,0.000962690759856579,0.0148174159953804,-3.38369466142727,8.23309109363984e-07,0.000122212972792942,FALSE,DOWN
0610031O16Rik,TRUE,3,67,0.00868777742569936,59.8453928333447,0.00144403613978487,0.0168265571472963,-3.14922940779024,1.03290246320871e-06,0.000150016078613363,FALSE,DOWN
Myo5a,TRUE,15,149,0.0242914709631339,61.0670834100816,0.00722018069892434,0.0374202539544351,-2.29058525703578,1.04736538070917e-06,0.000151030087898262,TRUE,DOWN
Gm15347,TRUE,2,56,0.00756561398916732,52.8283716698273,0.000962690759856579,0.0140639880634119,-3.30969407998349,1.39064494362876e-06,0.000197706620577306,FALSE,DOWN
Adh1,TRUE,232,1338,0.232156079090793,54.2599584185757,0.111672128143363,0.336028857657948,-1.58452066720993,1.4058167828668e-06,0.000198465938549056,TRUE,DOWN
Qrfpr,TRUE,2,55,0.00812936998096834,52.8283716698273,0.000962690759856579,0.0138128454194224,-3.28415898787635,1.90093631910357e-06,0.000264662775241813,FALSE,DOWN
Tmem178b,TRUE,10,106,0.015770951230891,59.5444876714065,0.00481345379928289,0.0266211202628867,-2.34380193430375,4.2901298143798e-06,0.000573570468163572,TRUE,DOWN
Hspa1a,TRUE,3,66,0.0109977903618539,77.8698591788038,0.00144403613978487,0.0165754145033068,-3.12785575699768,4.42462104015262e-06,0.000587659536569744,TRUE,DOWN
C1qtnf3,TRUE,13,116,0.0180840766831535,52.9339070301694,0.00625748993906776,0.0291325467027817,-2.1247763640657,5.73040938091668e-06,0.000741573747320166,TRUE,DOWN
Lipo3,TRUE,17,161,0.0251572257710019,78.662414504093,0.00818287145878092,0.0404339656823091,-2.23169156798222,7.30039834835108e-06,0.000921127761603198,TRUE,DOWN
Clip4,TRUE,46,286,0.0555199725507159,54.6723901375026,0.0221418874767013,0.0718267961809963,-1.67208464153795,9.18644530488752e-06,0.00114478986305598,TRUE,DOWN
Ptn,TRUE,2,50,0.00789097389175022,60.2170045173508,0.000962690759856579,0.0125571321994749,-3.14922940779024,9.27790031476419e-06,0.00114909356781877,FALSE,DOWN
Igf2bp1,TRUE,18,141,0.0242466873141705,54.6265006795245,0.00866421683870921,0.0354111128025192,-1.963586172601,9.51731083373209e-06,0.00117155775067917,TRUE,DOWN
Tsga10,TRUE,45,280,0.0493199481111047,55.729151160135,0.021660542096773,0.0703199403170593,-1.67263093070382,1.10774052174581e-05,0.00133910572772482,TRUE,DOWN
Nucb2,TRUE,9,90,0.0149261073345238,52.8283716698273,0.00433210841935461,0.0226028379590548,-2.24763311185124,1.10362511751034e-05,0.00133910572772482,TRUE,DOWN
Parp8,TRUE,219,1131,0.197970168150479,54.1498465578656,0.105414638204295,0.284042330352122,-1.42506509584713,1.32473473437473e-05,0.0015731614598563,TRUE,DOWN
Tmco3,TRUE,63,365,0.0696264369656717,54.8378690515503,0.0303247589354822,0.0916670650561666,-1.57746640482395,1.38193178947666e-05,0.00163148765882777,TRUE,DOWN
Zfp442,TRUE,10,93,0.0145800202571851,52.8283716698273,0.00481345379928289,0.0233562658910233,-2.15692379958024,1.46119161352572e-05,0.00170692368733587,TRUE,DOWN
Akr1b3,TRUE,10,93,0.0166027375225951,53.3472346560584,0.00481345379928289,0.0233562658910233,-2.15692379958024,1.5247397231146e-05,0.00176904859369181,TRUE,DOWN
Ldhd,TRUE,343,1715,0.369499127734692,54.6248457102283,0.165101465315403,0.430709634441988,-1.38033564933735,1.89238507330101e-05,0.00213427205920674,TRUE,DOWN
Bdh1,TRUE,7,81,0.0147700343925339,70.0104171029998,0.00336941765949803,0.0203425541631493,-2.41931857115799,2.03246359993298e-05,0.00226692680416834,TRUE,DOWN
Prkd3,TRUE,112,589,0.108576848135047,53.7860862044942,0.0539106825519684,0.147923017309814,-1.44615874837392,2.06699955239686e-05,0.00229277950350482,TRUE,DOWN
Dnaja4,TRUE,9,88,0.0139753122022731,55.0419482037388,0.00433210841935461,0.0221005526710758,-2.21557190261894,2.10590581700874e-05,0.0023231708543045,TRUE,DOWN
Serinc3,TRUE,147,755,0.131724889592748,53.8141094725882,0.0707577708494586,0.189612696212071,-1.41455562513203,2.19039626743453e-05,0.00240324564385697,TRUE,DOWN
Arrdc2,TRUE,103,558,0.0965155314784404,57.8853747624913,0.0495785741326138,0.14013759534614,-1.488031321242,2.58177385695751e-05,0.00278721126332931,TRUE,DOWN
Unc5c,TRUE,319,1591,0.269794604432323,56.0492676929197,0.153549176197124,0.399567946587291,-1.37646309219619,2.66598736836193e-05,0.00286281664853674,TRUE,DOWN
Gm36723,TRUE,0,31,0.00420752311287258,52.8283716698273,0,0.00778542196367443,-4.0617665665399,2.70640710672086e-05,0.00289084373917887,FALSE,DOWN
Acsm2,TRUE,3774,17626,3.41128300176853,53.1859764283283,1.81659746384936,4.42664024295888,-1.28500497528873,3.10706549391857e-05,0.00323327000985712,TRUE,DOWN
Irf6,TRUE,8,86,0.0147461520505258,73.5841621071248,0.00385076303942632,0.0215982673830968,-2.33478506094632,3.21509447079561e-05,0.00329473742012293,TRUE,DOWN
C4a,TRUE,0,35,0.00691559981341386,115.813415578366,0,0.00878999253963242,-4.23169156798222,3.61742939575201e-05,0.00363326689758416,FALSE,DOWN
Grid1,TRUE,23,168,0.0283598797494411,68.8495105625534,0.0110709437383507,0.0421919641902356,-1.87768350210093,3.64349054004729e-05,0.00364132609022152,TRUE,DOWN
Sox2ot,TRUE,6,68,0.00938455487419979,58.1488515633444,0.00288807227956974,0.0170776997912858,-2.36293610126047,3.66815482274406e-05,0.0036479167271703,FALSE,DOWN
Atrnl1,TRUE,1217,5611,0.931910486247862,53.3192070858545,0.585797327372728,1.40916137542507,-1.26576744225347,4.61014827454185e-05,0.0045622388905123,TRUE,DOWN
Fam13c,TRUE,9,83,0.014273418078513,55.2748974510076,0.00433210841935461,0.0208448394511283,-2.1321558944313,4.84187755055168e-05,0.00474503999954065,TRUE,DOWN
Cdh1,TRUE,50,274,0.0471669663501752,53.5037373811216,0.0240672689964145,0.0688130844531223,-1.49262903298043,5.39760607867008e-05,0.00526410007324597,TRUE,DOWN
St8sia1,TRUE,312,1464,0.264414079974712,53.8688432936969,0.150179758537626,0.367672830800625,-1.2884326689169,5.88847346541426e-05,0.00568787092439154,TRUE,DOWN
Rlf,TRUE,311,1457,0.258268981651324,53.8670735167165,0.149698413157698,0.365914832292698,-1.28613935200459,6.09610209196765e-05,0.00586038614441157,TRUE,DOWN
Pmepa1,TRUE,23,147,0.0247024256690945,52.8283716698273,0.0110709437383507,0.0369179686664561,-1.6862574314477,6.73668145570011e-05,0.00641510024658839,TRUE,DOWN
Ttbk1,TRUE,8,77,0.0132440621126666,60.6925213443896,0.00385076303942632,0.0193379835871913,-2.17724378395984,7.61403622092854e-05,0.00708350982617997,TRUE,DOWN
Lacc1,TRUE,11,93,0.0157286930803259,64.2082391076743,0.00529479917921118,0.0233562658910233,-2.03139291749638,7.92998662204882e-05,0.00734360412504227,TRUE,DOWN
Slc34a3,TRUE,43,255,0.0508090759153033,64.9494904283848,0.0206978513369164,0.0640413742173219,-1.60233494790261,8.26476343463112e-05,0.00761867781818872,TRUE,DOWN
Ubiad1,TRUE,28,167,0.0318297763776613,53.5864997946109,0.0134776706379921,0.0419408215462461,-1.59610299419109,8.72916294619314e-05,0.00801019734353396,TRUE,DOWN
Camta1,TRUE,282,1333,0.238875612759576,57.2421580267121,0.135739397139778,0.334773144438,-1.29865127489261,8.87031388623281e-05,0.00807638049586063,TRUE,DOWN
Sema5b,TRUE,4,55,0.00904502663213458,68.9218353965228,0.00192538151971316,0.0138128454194224,-2.54719339371015,8.88129814781583e-05,0.00807638049586063,FALSE,DOWN
Lap3,TRUE,160,753,0.13860861292967,53.5455916182097,0.0770152607885263,0.189110410924092,-1.28927040169395,9.37558828185229e-05,0.008487640189867,TRUE,DOWN
Nudt19,TRUE,556,2504,0.474467654789492,53.9073760205305,0.267628031240129,0.628861180549702,-1.23082793728244,9.54038712881096e-05,0.00859827389984088,TRUE,DOWN
Tbx2,TRUE,24,156,0.0330080091567904,63.1223977687374,0.0115522891182789,0.0391782524623616,-1.71253112565681,9.64457991995192e-05,0.00860829787576147,TRUE,DOWN
Rims2,TRUE,239,1104,0.192809844985283,54.1556585068801,0.115041545802861,0.277261478964405,-1.26470662521018,9.65160936227779e-05,0.00860829787576147,TRUE,DOWN
Cyp4b1,TRUE,2084,9151,1.80778557409913,53.2284800502454,1.00312377177056,2.29820633514789,-1.19580623498627,0.000105291649759844,0.00928221757795512,TRUE,DOWN
Dscaml1,TRUE,1,33,0.0037667102157549,52.8283716698273,0.00048134537992829,0.00828770725165342,-3.14922940779024,0.000108251273806372,0.00950163789392626,FALSE,DOWN
Arsb,TRUE,479,2153,0.371477387705116,54.3764428027169,0.230564436985651,0.540710112509388,-1.22767850547559,0.000112061762854852,0.00975130546773171,TRUE,DOWN
Gc,TRUE,80,393,0.0658354669524481,52.8283716698273,0.0385076303942632,0.0986990590878726,-1.34396838311166,0.000112978732546804,0.00978890408864758,TRUE,DOWN
Pde6a,TRUE,11,88,0.0178211139360085,60.9936743503449,0.00529479917921118,0.0221005526710758,-1.95253749678514,0.000132426028274095,0.0113280366898196,TRUE,DOWN
Dcun1d2,TRUE,142,659,0.123120233725827,53.7690567603324,0.0683510439498171,0.165503002389079,-1.26821744400733,0.000138031523501933,0.0116593322027491,TRUE,DOWN
Zc2hc1c,TRUE,4,50,0.00855746413586773,56.6226370280138,0.00192538151971316,0.0125571321994749,-2.41226381362404,0.000148956494170152,0.0124261723318472,FALSE,DOWN
B4galt5,TRUE,329,1460,0.268664902258867,53.8064953276286,0.158362629996407,0.366668260224667,-1.20818481509759,0.000155344262535196,0.0127509307865782,TRUE,DOWN
Shisa5,TRUE,16,117,0.0240622342366838,72.7842532465911,0.00770152607885263,0.0293836893467712,-1.85694677465141,0.000155375915073224,0.0127509307865782,TRUE,DOWN
Josd1,TRUE,19,121,0.0218750520490324,56.5789605274602,0.0091455622186375,0.0303882599227292,-1.67057580921543,0.000172515309456674,0.0139166540253311,TRUE,DOWN
Gm49742,TRUE,0,24,0.00280033481030694,52.8283716698273,0,0.00602742345574794,-3.70562275631463,0.000172231693071963,0.0139166540253311,FALSE,DOWN
Gm16559,TRUE,5,53,0.0067028462371681,52.8283716698273,0.00240672689964145,0.0133105601314434,-2.23169156798222,0.000179125057329754,0.0141810849308748,FALSE,DOWN
Slc22a28,TRUE,4121,17515,3.45320658507679,53.1551230107215,1.98362431068448,4.39876340947605,-1.1490235114533,0.000179111914880467,0.0141810849308748,TRUE,DOWN
Ntng1,TRUE,3,46,0.0078063407953009,76.3947751754453,0.00144403613978487,0.0115525616235169,-2.61635541821754,0.000183358587313645,0.014459543596437,FALSE,DOWN
Dnase1,TRUE,414,1836,0.406040700730812,56.1334972799939,0.199276987290312,0.461097894364718,-1.20793495141697,0.000191322632062701,0.0150288766384506,TRUE,DOWN
Ftcd,TRUE,46,244,0.0535677912236652,59.1055151443309,0.0221418874767013,0.0612788051334374,-1.44381565386484,0.000198265488953426,0.0154539910849103,TRUE,DOWN
Serpinf2,TRUE,229,1021,0.214885465744179,54.5938396839386,0.110228092003578,0.256416639513277,-1.21345599653315,0.000197546044656677,0.0154539910849103,TRUE,DOWN
Gls,TRUE,283,1245,0.203058553227282,54.3548129803253,0.136220742519706,0.312672591766925,-1.19510780005922,0.000207869964733414,0.0161403032616852,TRUE,DOWN
Eml4,TRUE,18,118,0.0200990807600182,61.1415048603049,0.00866421683870921,0.0296348319907607,-1.70865681640426,0.000210570975350669,0.0162873825685031,TRUE,DOWN
