symbol,tested,sum_a,sum_b,common_mean,dispersion,mean_a_sizenorm,mean_b_sizenorm,log2FC,p,p_adj,significant,Direction
Cbs,TRUE,138,2483,1.01824418653055,69.4401937345013,0.136742202821059,1.56410425756217,-3.50649083427346,2.82943438585397e-09,3.41357027770276e-07,TRUE,DOWN
Itih2,TRUE,7,280,0.111223754315129,81.8174881171649,0.00693619869382184,0.176379054416999,-4.48140876899741,2.99954628611564e-09,3.57647656301824e-07,TRUE,DOWN
Csgalnact1,TRUE,98,1780,0.724479038692772,70.9283516321919,0.0971067817135058,1.12126684593663,-3.5160976297985,4.69093050921886e-09,5.37322371643053e-07,TRUE,DOWN
Abcc2,TRUE,1718,26121,10.8852751260977,67.3304073336633,1.70234133656942,16.4542760015229,-3.27260635819856,7.70366757408665e-09,8.63022407516773e-07,TRUE,DOWN
Gm12354,TRUE,0,111,0.0437316034378032,101.742148054128,0,0.0699216965724531,-6.15433737083409,1.23647763400901e-08,1.33389113649787e-06,TRUE,DOWN
Ano4,TRUE,12,341,0.137709643479518,81.2723327632493,0.011890626332266,0.214804491272131,-4.06439524552129,1.24743011906876e-08,1.33862382619436e-06,TRUE,DOWN
Gm49980,TRUE,449,6749,2.79244904807044,68.4526945349689,0.444907601932287,4.25136513664402,-3.25387304438501,1.35944331295832e-08,1.44362967228683e-06,TRUE,DOWN
Serpinf2,TRUE,90,1443,0.590787424876801,70.5044972366291,0.0891796974919951,0.90898205544189,-3.33504283546496,2.00157853733763e-08,2.07158298465873e-06,TRUE,DOWN
Gm26759,TRUE,44,1041,0.42096216546823,89.598362469614,0.0435989632183087,0.655752127314628,-3.88026891472532,2.7986827488614e-08,2.78352890568464e-06,TRUE,DOWN
Aspg,TRUE,188,2731,1.14172065926585,68.9675852122209,0.186286479205501,1.72032570576008,-3.20048179284551,3.00176482961603e-08,2.95666585077494e-06,TRUE,DOWN
Cyp2d9,TRUE,128,1929,0.80169036508688,70.1005754158222,0.126833347544171,1.21512569989425,-3.25014032550868,2.9893566482474e-08,2.95666585077494e-06,TRUE,DOWN
Tc2n,TRUE,91,1396,0.573951318509219,70.951329457349,0.0901705830196839,0.879375571307608,-3.27153679812894,3.71085349193024e-08,3.62012401181654e-06,TRUE,DOWN
Timd2,TRUE,3,187,0.072542024571402,101.579502448366,0.0029726565830665,0.117796011342781,-4.90157130045412,4.3302796051101e-08,4.1843635482744e-06,TRUE,DOWN
Ddit4,TRUE,11,290,0.114413004592609,84.4761848218095,0.0108997408045772,0.182678306360463,-3.94689529096361,5.28915446774481e-08,5.01584048571391e-06,TRUE,DOWN
Gm15441,TRUE,14,416,0.170979435337775,96.7291809788767,0.0138723973876437,0.262048880848112,-4.14399542661263,6.35596381915396e-08,5.91743133829818e-06,TRUE,DOWN
Rundc3a,TRUE,2,154,0.0606769601508059,105.114476552751,0.00198177105537767,0.0970084799293493,-5.03814435332957,6.84938614299039e-08,6.31910108911453e-06,TRUE,DOWN
Wfdc8,TRUE,1,135,0.0527076758825233,108.371701705615,0.000990885527688834,0.0850399012367672,-5.43444529002683,7.03748501206965e-08,6.46339107707604e-06,TRUE,DOWN
Tmem178,TRUE,70,1031,0.42472768684337,71.1897067914889,0.0693619869382184,0.649452875371163,-3.20846258469506,7.93651903350195e-08,7.16007462717129e-06,TRUE,DOWN
Cfap44,TRUE,0,108,0.0418376269837143,119.95978243512,0,0.0680319209894138,-6.11516677355341,9.30604284206818e-08,8.24960467421427e-06,TRUE,DOWN
Rnf180,TRUE,4,191,0.0749317918929099,103.320070379121,0.00396354211075534,0.120315712120167,-4.61001685461028,1.12098757384292e-07,9.85164467374283e-06,TRUE,DOWN
Coro2a,TRUE,1,121,0.047627088508979,107.580187114519,0.000990885527688834,0.0762209485159173,-5.27771978633937,1.35570266405701e-07,1.17124667870587e-05,TRUE,DOWN
Ldhd,TRUE,419,5143,2.16728932913743,68.1727668884846,0.415181036101622,3.23970527452366,-2.96141185843831,1.48906146206059e-07,1.27565017436779e-05,TRUE,DOWN
Gm48362,TRUE,0,89,0.034295517195287,111.356119978841,0,0.0560633422968317,-5.83883554510616,1.75776695836456e-07,1.49954437297469e-05,TRUE,DOWN
Idi1,TRUE,25,408,0.166215800610193,77.0832062833338,0.0247721381922209,0.257009479293341,-3.32249976357714,3.22426302355762e-07,2.55795715125745e-05,TRUE,DOWN
Cenpe,TRUE,1,119,0.046552202295672,116.354828740943,0.000990885527688834,0.0749610981272245,-5.25387304438501,3.57871263368385e-07,2.81723443583707e-05,TRUE,DOWN
Adam15,TRUE,60,801,0.331239207081583,73.0503271576779,0.0594531316613301,0.504570080671486,-3.06370353766852,3.90692627501178e-07,3.0637815315852e-05,TRUE,DOWN
Ctnna2,TRUE,246,2867,1.21070859825076,70.0463939291302,0.243757839811453,1.8059955321912,-2.88444452589371,4.52597286605954e-07,3.4954568472003e-05,TRUE,DOWN
Lipo3,TRUE,47,650,0.265097190251658,75.1652164242759,0.0465716198013752,0.409451376325176,-3.10853368122097,4.92612968281588e-07,3.73378654657743e-05,TRUE,DOWN
Gcgr,TRUE,10,227,0.0918603017379851,89.6016099689516,0.00990885527688834,0.142993019116638,-3.72044084430393,6.15178738292931e-07,4.56104701638348e-05,TRUE,DOWN
Gm2000,TRUE,24,396,0.162415099402276,81.7871063641382,0.023781252664532,0.249450376961184,-3.33612145614472,6.22549618729075e-07,4.56588639434069e-05,TRUE,DOWN
Arhgef39,TRUE,61,775,0.32624077747557,73.5657678909643,0.0604440171890189,0.488192025618479,-2.99269898057674,7.22856751750733e-07,5.24495598272088e-05,TRUE,DOWN
Amacr,TRUE,272,2959,1.25091798111417,68.8519931873127,0.269520863531363,1.86394865007107,-2.78560676837295,7.6748863298877e-07,5.43344643680835e-05,TRUE,DOWN
Ppp2r3d,TRUE,22,366,0.147300892144702,83.2579562211638,0.0217994816091544,0.230552621130791,-3.34305674556269,8.48912823568991e-07,5.98909465735231e-05,TRUE,DOWN
Snhg9,TRUE,53,666,0.282627936525364,74.1842023915652,0.0525169329675082,0.419530179434718,-2.9736378977976,1.03317547616923e-06,7.06893113544107e-05,TRUE,DOWN
Mlxipl,TRUE,1756,17720,7.60885921214014,67.3471799758035,1.73999498662159,11.1622744438186,-2.68125637011198,1.08714616149855e-06,7.33967651880597e-05,TRUE,DOWN
Mast3,TRUE,80,939,0.39496254839827,72.5259262303956,0.0792708422151067,0.591499757491292,-2.88364939245686,1.11953392827252e-06,7.50861094195671e-05,TRUE,DOWN
Galns,TRUE,135,1471,0.618491811726565,69.6758389180529,0.133769546237993,0.92661996088359,-2.78308156358316,1.13829490541811e-06,7.60940813985899e-05,TRUE,DOWN
Il34,TRUE,17,289,0.11925274380527,83.7058160116016,0.0168450539707102,0.182048381166117,-3.35696653734911,1.1860800230593e-06,7.90293646737126e-05,TRUE,DOWN
Tsku,TRUE,27,387,0.161264767708429,78.1097745940316,0.0267539092475985,0.243781050212066,-3.13954036890601,1.19234516430611e-06,7.91880311239e-05,TRUE,DOWN
Gm46349,TRUE,3,120,0.0471116597802763,100.202605782547,0.0029726565830665,0.0755910233215709,-4.26584568605108,1.38475480011038e-06,8.96310019665099e-05,TRUE,DOWN
Doc2g,TRUE,59,690,0.290280809405244,73.3627233493659,0.0584622461336412,0.434648384099033,-2.87263375355623,1.71668750033598e-06,0.000107366691547087,TRUE,DOWN
Cdh2,TRUE,71,820,0.345424974307366,73.3404335339209,0.0703528724659072,0.516538659364068,-2.85829585911198,1.72724309761411e-06,0.000107368169259921,TRUE,DOWN
Gm15354,TRUE,16,245,0.100763656712403,77.8748658330385,0.0158541684430213,0.154331672614874,-3.20203411286539,1.87712520743629e-06,0.000115279234501261,TRUE,DOWN
Igf2bp1,TRUE,1,96,0.0383232956770296,122.138111719176,0.000990885527688834,0.0604728186572567,-4.94689529096361,1.87691720694586e-06,0.000115279234501261,TRUE,DOWN
Gm31774,TRUE,13,219,0.0887147637473126,82.2107692823681,0.0128815118599548,0.137953617561867,-3.32098724024354,2.12919992577947e-06,0.000129203146686659,TRUE,DOWN
Tmem25,TRUE,450,4353,1.86443002008955,67.8889642661524,0.445898487459975,2.74206437098998,-2.61812451770931,2.19306172345498e-06,0.000131900694629863,TRUE,DOWN
Azgp1,TRUE,3,133,0.0532913068488254,114.824391907081,0.0029726565830665,0.0837800508480744,-4.41307163923426,2.3301312230716e-06,0.000139322714097381,TRUE,DOWN
Gm4737,TRUE,12,219,0.0894195360610051,88.0317324520222,0.011890626332266,0.137953617561867,-3.42790244416005,2.44846548946712e-06,0.000145544498147945,TRUE,DOWN
Gm47939,TRUE,2,94,0.0369482204387729,100.041037980919,0.00198177105537767,0.0592129682685639,-4.33187555638628,2.57773567775873e-06,0.00015278329283088,TRUE,DOWN
Gm6999,TRUE,152,1538,0.656988010310814,70.0465416502239,0.150614600208703,0.9688249489048,-2.67737212241205,2.59593667853519e-06,0.00015341609547436,TRUE,DOWN
Rexo5,TRUE,28,359,0.150557838750031,76.9080530378316,0.0277447947752874,0.226143144770366,-2.98085454997859,3.02797761076892e-06,0.000173737834200261,TRUE,DOWN
BC024386,TRUE,1079,9996,4.32005863118063,67.5526919593824,1.06916548437625,6.29673224268686,-2.55744635782857,3.07697764966935e-06,0.000174790943487667,TRUE,DOWN
6330411D24Rik,TRUE,0,70,0.0271687222500092,129.749045866815,0,0.0440947636042497,-5.49672956828117,3.14265167542899e-06,0.000177987569473116,TRUE,DOWN
Gli2,TRUE,19,303,0.122152210159875,89.8203221211616,0.0188268250260879,0.190867333886967,-3.27298186733271,3.54538338325686e-06,0.000198046087126642,TRUE,DOWN
Gm16066,TRUE,117,1180,0.502584627716203,71.9244526222493,0.115933606739594,0.74331172932878,-2.6701326488118,4.08873130765471e-06,0.000225921795750059,TRUE,DOWN
Gm29650,TRUE,0,61,0.024114820991434,114.851995878483,0,0.0384254368551319,-5.30117875916336,4.21765037001556e-06,0.000231165788694213,TRUE,DOWN
Asb11,TRUE,9,184,0.0736975918085209,96.1766883991027,0.00891796974919951,0.115906235759742,-3.55643581440544,4.23737421260334e-06,0.000231624189868015,TRUE,DOWN
Mapk15,TRUE,22,314,0.129739722280482,84.5927725485636,0.0217994816091544,0.197796511024777,-3.12262851110675,4.27216479588138e-06,0.000232901518778678,TRUE,DOWN
2900060B14Rik,TRUE,22,295,0.123677304961516,80.837369564483,0.0217994816091544,0.185827932332195,-3.03287385834842,4.64677385412686e-06,0.00025197625561647,TRUE,DOWN
Acy3,TRUE,690,6152,2.66374182871592,67.9636784712548,0.683711014105296,3.8752997956192,-2.50151482558924,5.22882611774506e-06,0.000281294289484707,TRUE,DOWN
Chst7,TRUE,64,653,0.274095031646478,72.3190725165395,0.0634166737720854,0.411341151908215,-2.67776146124612,5.7244807727054e-06,0.000307148522301817,TRUE,DOWN
Sh3glb2,TRUE,50,542,0.229343783735078,75.2943135107808,0.0495442763844417,0.341419455335762,-2.75936549460935,5.9347842461222e-06,0.000314518306880836,TRUE,DOWN
Kif5a,TRUE,54,565,0.240174174356191,73.3438658025579,0.053507818495197,0.35590773480573,-2.71028097808371,5.92642749566699e-06,0.000314518306880836,TRUE,DOWN
Tnfrsf25,TRUE,1,77,0.0305652901397739,116.49464462355,0.000990885527688834,0.0485042399646747,-4.63238466763874,6.03241115182051e-06,0.00031781610070922,TRUE,DOWN
Gm38505,TRUE,0,64,0.0250489762870634,128.991797212666,0,0.0403152124381711,-5.36935026180494,6.1974527813034e-06,0.000323999653225628,TRUE,DOWN
Wdr81,TRUE,41,452,0.19406376388084,76.1771461211483,0.0406263066352422,0.284726187844584,-2.77803226604396,7.19111061671975e-06,0.000370251399909846,TRUE,DOWN
Cpox,TRUE,47,520,0.22039731534551,77.6004479869198,0.0465716198013752,0.327561101060141,-2.78715951033384,7.17615485716258e-06,0.000370251399909846,TRUE,DOWN
Zmynd10,TRUE,68,698,0.293288591835886,74.7148375077643,0.0673802158828407,0.439687785653804,-2.68760663737375,7.41046387796194e-06,0.000380125293438156,TRUE,DOWN
Rtp3,TRUE,1,81,0.0313001752364471,127.177517427759,0.000990885527688834,0.0510239407420603,-4.70453445339457,7.49764752372596e-06,0.000383131667572052,TRUE,DOWN
BC049987,TRUE,69,701,0.291966402148655,75.533671557974,0.0683711014105296,0.441577561236843,-2.67302665213608,9.01208270153001e-06,0.000448164278540232,TRUE,DOWN
Smim27,TRUE,50,530,0.225181197797531,77.0610863001696,0.0495442763844417,0.333860353003605,-2.72712515760915,9.34384048137102e-06,0.000462406707705519,TRUE,DOWN
Nat8,TRUE,142,1291,0.56122885795946,71.6486166589677,0.140705744931814,0.813233425901233,-2.52250146669202,1.06790942965398e-05,0.000522148809621461,TRUE,DOWN
Dcst1,TRUE,11,241,0.096913070774383,117.06942549948,0.0108997408045772,0.151811971837488,-3.68088318532993,1.09677094395852e-05,0.000534977578382064,TRUE,DOWN
Olfm4,TRUE,23,288,0.121360085204907,83.5651379232029,0.0227903671368432,0.18141845597177,-2.93694563055601,1.20893532391782e-05,0.000582718258140908,TRUE,DOWN
Frzb,TRUE,19,241,0.100625561699606,82.3348747352354,0.0188268250260879,0.151811971837488,-2.94391759116372,1.23562163831442e-05,0.000594176641122468,TRUE,DOWN
Rhpn1,TRUE,48,484,0.207915067690139,75.681100099924,0.047562505329064,0.304883794063669,-2.65411354173577,1.31490204400275e-05,0.00062733005711207,TRUE,DOWN
Gm4013,TRUE,31,362,0.151052150980789,83.6414492268758,0.0307174513583539,0.228032920353406,-2.85080818677224,1.44373154830201e-05,0.000676695230766202,TRUE,DOWN
Aifm3,TRUE,69,677,0.290833295556978,76.5241888886975,0.0683711014105296,0.426459356572529,-2.62284089496786,1.45329651756468e-05,0.000679616116895099,TRUE,DOWN
Hsd17b11,TRUE,106,944,0.405574751849984,71.7087763940724,0.105033865935016,0.594649383463024,-2.48968598148378,1.53932597027922e-05,0.000709304796141152,TRUE,DOWN
E230001N04Rik,TRUE,12,171,0.0704317982613477,85.6501093502235,0.011890626332266,0.107717208233239,-3.07280748533749,1.65511430942936e-05,0.000753261733369538,TRUE,DOWN
Gm29536,TRUE,41,395,0.166905850563693,73.9356428479972,0.0406263066352422,0.248820451766838,-2.58402164607734,1.92663916188319e-05,0.000863346063112889,TRUE,DOWN
Hsd11b1,TRUE,54,520,0.221794327227831,76.3891685936315,0.053507818495197,0.327561101060141,-2.59076229753034,2.00183576090641e-05,0.000893116615516864,TRUE,DOWN
Slc22a22,TRUE,180,1479,0.645226216649848,69.7017260018836,0.17835939498399,0.931659362438361,-2.37851802220959,2.1162892565261e-05,0.000942118376666172,TRUE,DOWN
Mogat1,TRUE,42,418,0.178109870768424,77.0804297934688,0.041617192162931,0.263308731236805,-2.63152412777374,2.15319490221271e-05,0.000954380236113371,TRUE,DOWN
Runx1t1,TRUE,44,442,0.186424745945449,78.9273996687724,0.0435989632183087,0.278426935901119,-2.64629224100183,2.17268452374395e-05,0.000960929821141331,TRUE,DOWN
Adh1,TRUE,100,868,0.377538890758155,72.963065609143,0.0990885527688834,0.546775068692696,-2.45198333283909,2.39570875507001e-05,0.00104819969543181,TRUE,DOWN
Clmp,TRUE,27,299,0.125227945212597,82.6018957599689,0.0267539092475985,0.188347633109581,-2.76844621721476,2.49620881208547e-05,0.00108287662701299,TRUE,DOWN
Lrrc45,TRUE,60,539,0.231496560840328,73.7347843491568,0.0594531316613301,0.339529679752723,-2.49306070826443,2.7354817003824e-05,0.00117666110525521,TRUE,DOWN
Parp10,TRUE,60,546,0.233500795733451,75.3995884021085,0.0594531316613301,0.343939156113148,-2.51164213400616,2.81168695308073e-05,0.00120689442708132,TRUE,DOWN
Ugcg,TRUE,3,91,0.036412003457383,113.884159972598,0.0029726565830665,0.0573231926855246,-3.8705444048335,2.93141636350692e-05,0.0012451801715738,TRUE,DOWN
AC160336.1,TRUE,9,143,0.0588850168522702,94.5463364295952,0.00891796974919951,0.0900793027915386,-3.19497935533144,2.95406103431274e-05,0.00125042610453838,TRUE,DOWN
C730027H18Rik,TRUE,7,128,0.0532220604478828,100.009758480254,0.00693619869382184,0.0806304248763423,-3.35820970419974,2.98610822075959e-05,0.00125275227393143,TRUE,DOWN
Reln,TRUE,21,256,0.104968149038935,89.936990479352,0.0208085960814655,0.161260849752685,-2.89317537933307,3.08890987966214e-05,0.00129056933476294,TRUE,DOWN
Leng8,TRUE,360,2753,1.20841051576508,68.3217131847519,0.35671878996798,1.73418406003571,-2.27844026602428,3.14372954266775e-05,0.00130811227847863,TRUE,DOWN
Adrb2,TRUE,27,290,0.123621114807567,82.9161077522378,0.0267539092475985,0.182678306360463,-2.72450286962717,3.31675559355809e-05,0.00137171054355083,TRUE,DOWN
Treh,TRUE,62,545,0.235523444629904,74.0200960717871,0.0614349027167077,0.343309230918801,-2.46245966619642,3.38619137781129e-05,0.00138915605638218,TRUE,DOWN
Gm22146,TRUE,11,192,0.0789937082334116,111.393132634511,0.0108997408045772,0.120945637314513,-3.35447698532341,3.38541547253962e-05,0.00138915605638218,TRUE,DOWN
Itih1,TRUE,0,50,0.0192767099821564,136.531813656074,0,0.0314962597173212,-5.01940779074798,3.4746517216743e-05,0.00142258381432163,TRUE,DOWN
Olfr889,TRUE,10,192,0.0795408796646046,118.879698412382,0.00990885527688834,0.120945637314513,-3.48000786740727,3.48824893671933e-05,0.00142528872887315,TRUE,DOWN
Gm43305,TRUE,258,2102,0.915092406497227,73.8300651470687,0.255648466143719,1.32410275851618,-2.36840729582171,3.65189708201939e-05,0.00148619819571444,TRUE,DOWN
Naa80,TRUE,67,576,0.248676731560999,73.9026385219565,0.0663893303551519,0.36283691194354,-2.43194711617163,3.74904285627254e-05,0.00152269392024982,TRUE,DOWN
Josd2,TRUE,148,1175,0.514687955710309,70.9400492718965,0.146651058097947,0.740162103357048,-2.32748627315069,3.79503632511565e-05,0.00153745662513606,TRUE,DOWN
Crot,TRUE,1315,9582,4.23258430096703,67.5272291817885,1.30301446891082,6.03594321222744,-2.21130032835675,4.08981562318458e-05,0.00164148131380139,TRUE,DOWN
Tbx10,TRUE,0,50,0.0192047965075535,141.583274367512,0,0.0314962597173212,-5.01940779074798,4.2423424647947e-05,0.00169270294549314,TRUE,DOWN
Gm17066,TRUE,79,668,0.294307272838569,74.5231739792473,0.0782799566874179,0.420790029823411,-2.41091675453059,4.26411318449467e-05,0.00169806647888011,TRUE,DOWN
Dcun1d2,TRUE,591,4394,1.9215976025349,69.0485000073933,0.585613346864101,2.76789130395819,-2.2391765331783,4.33102532843191e-05,0.00171653169225214,TRUE,DOWN
Kif26a,TRUE,1,67,0.0265390846230219,132.550653445412,0.000990885527688834,0.0422049880212104,-4.43444529002683,4.5020745223013e-05,0.00177548931209287,TRUE,DOWN
Gm42047,TRUE,2254,16503,7.26221840298927,69.2210772169356,2.23345597941063,10.395655482299,-2.21859883652023,4.80568175843151e-05,0.00185926082301063,TRUE,DOWN
Gm15343,TRUE,19,216,0.0908804687643487,86.6557695789574,0.0188268250260879,0.136063841978828,-2.7866055863336,5.02647893107022e-05,0.00192640749860133,TRUE,DOWN
Gm8126,TRUE,6,111,0.0453963694325603,105.35435863734,0.00594531316613301,0.0699216965724531,-3.34698244877649,5.13574012401982e-05,0.00196458921929907,TRUE,DOWN
Olfr1318,TRUE,6,117,0.0479125322749318,110.058361085295,0.00594531316613301,0.0737012477385316,-3.42227057608072,5.3788985902472e-05,0.00204227864723557,TRUE,DOWN
Gm38150,TRUE,0,54,0.0206315466508764,162.705210428319,0,0.0340159604947069,-5.12834216230115,5.48230609581868e-05,0.00207767172839493,TRUE,DOWN
BC035947,TRUE,408,2928,1.29171282712728,67.8973187948205,0.404281295297044,1.84442096904633,-2.1872178937141,5.61375225979064e-05,0.00211960731157169,TRUE,DOWN
Nat8f6,TRUE,576,4136,1.85928666897252,68.4307979062616,0.570750063948769,2.60537060381681,-2.18892418236614,5.6922657301825e-05,0.00214132114340758,TRUE,DOWN
Dok3,TRUE,8,161,0.065784173477429,124.428704802464,0.00792708422151067,0.101417956289774,-3.5169074502188,5.98755865410228e-05,0.00224412377570756,TRUE,DOWN
Nlrc4,TRUE,57,488,0.207982498667571,76.5444322085553,0.0564804750782636,0.307403494841055,-2.42269210860115,6.23881317033512e-05,0.00232972823681251,TRUE,DOWN
Smarca2,TRUE,1677,11629,5.16217877891291,67.3546583056498,1.66171502993418,7.32540008505457,-2.14001892469724,6.60809215273969e-05,0.00244523395466805,TRUE,DOWN
Gm49742,TRUE,10,134,0.055581390967147,91.707674584468,0.00990885527688834,0.0844099760424208,-2.96436642719002,6.9436190483958e-05,0.00256411135755008,TRUE,DOWN
Corin,TRUE,5,100,0.0404292534818536,107.508783274293,0.00495442763844417,0.0629925194346424,-3.42023143080713,7.04511904962696e-05,0.00258808283607245,TRUE,DOWN
Gm13855,TRUE,75,596,0.258886036109219,73.7129654143546,0.0743164145766626,0.375435415830469,-2.32064205659771,7.32960151433617e-05,0.002668629379925,TRUE,DOWN
Shmt2,TRUE,117,866,0.383448303319331,70.8328576666254,0.115933606739594,0.545515218304003,-2.22422758263648,8.34219719745752e-05,0.00296839543907437,TRUE,DOWN
Pabpc4,TRUE,140,1032,0.454169524077154,71.4243079367996,0.138723973876437,0.65008280056551,-2.22005563524275,8.5913676345989e-05,0.00304113532468467,TRUE,DOWN
Kcnk5,TRUE,1123,7674,3.4210777670467,68.1648250925666,1.11276444759456,4.83404594141446,-2.11850716370046,8.66951502592222e-05,0.00305289709608857,TRUE,DOWN
