symbol,tested,sum_a,sum_b,common_mean,dispersion,mean_a_sizenorm,mean_b_sizenorm,log2FC,p,p_adj,significant,Direction
Jam3,TRUE,1016,516,0.42069842936026,84.0235868449511,0.436337841324353,0.39432887320416,0.145154943908425,0.829177435905222,1,FALSE,UP
Gm15520,TRUE,1,0,0.000240730187629284,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Zbtb44,TRUE,977,505,0.406810967909614,83.4855657129568,0.419588652533359,0.385922637535079,0.119768530623783,0.869508758422444,1,FALSE,UP
Prdm10,TRUE,316,165,0.131639745554328,90.9585254930625,0.135711375844976,0.126093535036214,0.102371049158342,0.916355069566736,1,FALSE,UP
Nfrkb,TRUE,464,255,0.196920956166926,85.3722919497444,0.199272399974901,0.194871826874149,0.0301583563612531,0.985371215654344,1,FALSE,UP
4930434F21Rik,TRUE,2,0,0.000540548214431218,1780.48258606368,0.000858932758512505,0,0.754033951087017,1,1,FALSE,UP
Fli1,TRUE,10,5,0.00409800126390354,308.229791741181,0.00429466379256253,0.00382101621321861,0.0435405682820003,1,1,FALSE,UP
Gm27164,TRUE,1,0,0.000273997056481854,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
4933422A05Rik,TRUE,1,0,0.00023042988625277,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Gm27187,TRUE,1,0,0.000286604868980902,190.260658789686,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Chek1,TRUE,11,5,0.00450554817962162,450.613164968488,0.00472413017181878,0.00382101621321861,0.16907145036586,1,1,FALSE,UP
Gm26787,TRUE,53,27,0.0210736298278163,140.225639769074,0.0227617181005814,0.0206334875513805,0.116604030471724,0.954238332862721,1,FALSE,UP
Ei24,TRUE,388,208,0.163182389683052,86.4340951023001,0.166632955151426,0.158954274469894,0.0653386632711688,0.965119244641794,1,FALSE,UP
Fez1,TRUE,1,0,0.000320493958218509,548.188423770972,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Gm47633,TRUE,1,0,0.000251275621683949,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Msantd2,TRUE,846,447,0.353957386634292,83.9681550898416,0.36332855685079,0.341598849461744,0.0879346876404541,0.925363243998023,1,FALSE,UP
Tbrg1,TRUE,222,110,0.0904925806492313,90.0696250060791,0.0953415361948881,0.0840623566908094,0.175555483936058,0.80703506847726,1,FALSE,UP
Vwa5a,TRUE,199,103,0.0819849306286982,92.3477942657109,0.0854638094719943,0.0787129339923033,0.112487921999492,0.903001443997068,1,FALSE,UP
Olfr981,TRUE,3,0,0.000784683404809007,2338.87612124878,0.00128839913776876,0,1.16907145036586,1,1,FALSE,UP
Olfr986,TRUE,1,0,0.000251840055385914,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Gm48284,TRUE,1,0,0.000276329991311858,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Jhy,TRUE,3,1,0.00110530371452508,84.6702368716501,0.00128839913776876,0.000764203242643722,0.169071450365861,1,1,FALSE,UP
Gm48742,TRUE,1,0,0.000256929323171838,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Tbcel,TRUE,1100,569,0.46024306862623,83.3188281561588,0.472413017181878,0.434831645064278,0.118852094878124,0.870909918002341,1,FALSE,UP
Gm30373,TRUE,1,0,0.000285807821836575,180.820805647321,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Rnf26,TRUE,15,7,0.00576126174027085,217.34689431801,0.00644199568884379,0.00534942269850605,0.16907145036586,1,1,FALSE,UP
Gm20444,TRUE,1,0,0.000267750922975428,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Cbl,TRUE,823,450,0.347640450768259,84.4509691996701,0.353450830127896,0.343891459189675,0.0385883542936971,0.995795230383109,1,FALSE,UP
H2afx,TRUE,32,16,0.0131599684280871,150.854013695175,0.0137429241362001,0.0122272518822995,0.126002728473974,0.931233079494852,1,FALSE,UP
Atp5l,TRUE,1540,795,0.641775412203085,83.3684237886637,0.661378224054629,0.607541577901759,0.122097976336996,0.86580424247216,1,FALSE,UP
Cd3e,TRUE,1,0,0.000255227804475336,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Gm48719,TRUE,1,0,0.000265846249455664,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Mpzl3,TRUE,82,39,0.0319914335039869,122.002583635115,0.0352162430990127,0.0298039264631051,0.222182786825422,0.801138662241132,1,FALSE,UP
Scn2b,TRUE,1,0,0.000259688513629148,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Scn4b,TRUE,9,3,0.00312724314557514,220.766296070463,0.00386519741330627,0.00229260972793116,0.490999545253223,0.820530758613569,1,FALSE,UP
Il10ra,TRUE,2,0,0.00065251891599197,2088.4577948333,0.000858932758512505,0,0.754033951087017,1,1,FALSE,UP
Fxyd6,TRUE,1,0,0.000273329067204083,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Tagln,TRUE,18,8,0.0069471289108336,227.252334187582,0.00773039482661255,0.00611362594114977,0.247073962367133,0.900529470884392,1,FALSE,UP
Apoa4,TRUE,1,0,0.000265846249455664,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Gm31698,TRUE,1,0,0.000292311152222049,256.339630786231,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Nnmt,TRUE,1,0,0.000243823794231875,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Htr3b,TRUE,1,0,0.000217929095462948,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Pts,TRUE,327,169,0.133502422625567,88.9908921648951,0.140435506016795,0.129150348006789,0.117232518846242,0.88736160434577,1,FALSE,UP
Tex12,TRUE,1,0,0.000271703183790444,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Alg9,TRUE,217,113,0.0898076553734723,92.0116255380916,0.0931942042986068,0.0863549664187405,0.104365760978044,0.91061941576218,1,FALSE,UP
Layn,TRUE,8,3,0.00288812533695626,297.407577835046,0.00343573103405002,0.00229260972793116,0.338996451808173,1,1,FALSE,UP
Gm32742,TRUE,1,0,0.000259797925263287,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
1810046K07Rik,TRUE,2,0,0.000499498076640269,1632.98488071425,0.000858932758512505,0,0.754033951087017,1,1,FALSE,UP
Arhgap20,TRUE,1,0,0.000253861826106386,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Rdx,TRUE,1876,1015,0.792291677843974,82.8384922495475,0.80567892748473,0.775666291283377,0.0545996984245681,0.979249635951089,1,FALSE,UP
Npat,TRUE,468,247,0.196648552427262,86.1341180871948,0.200990265491926,0.188758200932999,0.0883192524943608,0.926864257023878,1,FALSE,UP
Pstpip1,TRUE,8,3,0.00281417478159206,193.082150689445,0.00343573103405002,0.00229260972793116,0.338996451808173,0.807511372549782,1,FALSE,UP
Gm29322,TRUE,1,0,0.000254858597070639,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Ptpn9,TRUE,687,368,0.291987121832724,84.9415778961089,0.295043402549046,0.28122679329289,0.0678591990075612,0.959677154380915,1,FALSE,UP
1700041C23Rik,TRUE,1,0,0.000282857970464409,145.421356363459,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Ppcdc,TRUE,558,298,0.233660539297465,84.8524623138723,0.239642239624989,0.227732566307829,0.0717742490109443,0.956691697567137,1,FALSE,UP
Rpp25,TRUE,1,0,0.000256288601667669,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Cyp1a1,TRUE,1,0,0.000238265214687949,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Ubl7,TRUE,278,148,0.116412830435647,88.3434385798401,0.119391653433238,0.113102079911271,0.0740242417328854,0.95232378533954,1,FALSE,UP
Cyp11a1,TRUE,2,0,0.000559936776946571,1842.62828591758,0.000858932758512505,0,0.754033951087017,1,1,FALSE,UP
Myo9a,TRUE,3779,2062,1.61408123560072,82.168291150914,1.62295344720938,1.57578708633135,0.0427138635878099,0.999058876848108,1,FALSE,UP
Larp6,TRUE,1,0,0.000268977263080659,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
