symbol,tested,sum_a,sum_b,common_mean,dispersion,mean_a_sizenorm,mean_b_sizenorm,log2FC,p,p_adj,significant,Direction
Ar,TRUE,7,3983,1.094976751,28.74489419,0.004832821,2.131002939,-8.592392437,7.54E-76,1.51E-71,TRUE,DOWN
Ugt8a,TRUE,4,3145,0.808866014,28.57066504,0.002761612,1.682652333,-8.929765365,5.69E-74,5.69E-70,TRUE,DOWN
Cyp7b1,TRUE,145,22879,6.2779725,29.52553573,0.100108434,12.24082758,-6.924365377,4.68E-73,3.12E-69,TRUE,DOWN
Chst11,TRUE,16,2897,0.779437819,28.69331665,0.011046448,1.549966235,-7.045769543,8.97E-63,4.49E-59,TRUE,DOWN
Sox2ot,TRUE,6,970,0.274904583,31.4109851,0.004142418,0.518973851,-6.748363068,9.48E-45,3.29E-41,TRUE,DOWN
Slc7a13,TRUE,569,16803,5.337573047,28.216641,0.392839303,8.990018172,-4.514089466,5.90E-43,1.69E-39,TRUE,DOWN
Slco1a1,TRUE,0,770,0.207633763,37.3387802,0,0.411968934,-9.222977555,7.25E-43,1.82E-39,TRUE,DOWN
Acsm2,TRUE,437,9751,2.978806763,28.10331788,0.301706108,5.217024769,-4.109085856,3.47E-37,7.72E-34,TRUE,DOWN
Csgalnact1,TRUE,32,1188,0.298259255,29.83480929,0.022092896,0.635609212,-4.803529385,3.71E-36,6.76E-33,TRUE,DOWN
Mpped1,TRUE,2,412,0.116134637,29.45349946,0.001380806,0.220430131,-6.737425975,5.52E-35,8.51E-32,TRUE,DOWN
Pzp,TRUE,3,442,0.146773614,35.01370543,0.002071209,0.236480868,-6.423553393,6.49E-32,9.28E-29,TRUE,DOWN
Acsm3,TRUE,267,4837,1.48270676,28.78925793,0.184337599,2.587913938,-3.806496368,9.77E-32,1.31E-28,TRUE,DOWN
Fmo5,TRUE,77,1668,0.484344145,29.13145998,0.05316103,0.892421015,-4.051756525,1.44E-31,1.81E-28,TRUE,DOWN
Cyp2j13,TRUE,27,703,0.186006383,30.26745641,0.018640881,0.376122286,-4.284467201,2.45E-28,2.73E-25,TRUE,DOWN
Tspan13,TRUE,0,229,0.058992452,30.42625632,0,0.122520631,-7.477880556,5.81E-28,5.82E-25,TRUE,DOWN
Kif20b,TRUE,200,2909,0.905520965,29.35939054,0.138080599,1.55638653,-3.488142251,9.81E-27,8.54E-24,TRUE,DOWN
Gm15348,TRUE,83,1234,0.378734239,28.60406877,0.057303448,0.660220343,-3.510368408,1.83E-25,1.41E-22,TRUE,DOWN
Col19a1,TRUE,2,245,0.082790429,36.00955045,0.001380806,0.131081024,-5.989942509,3.85E-24,2.75E-21,TRUE,DOWN
Tc2n,TRUE,51,769,0.24278342,29.3661767,0.035210553,0.411433909,-3.520665422,2.79E-23,1.86E-20,TRUE,DOWN
Bcl6,TRUE,158,1850,0.54997446,28.34790324,0.109083673,0.98979549,-3.173596729,3.03E-23,1.96E-20,TRUE,DOWN
Col6a6,TRUE,8,307,0.088907823,34.73248722,0.005523224,0.164252549,-4.729252044,1.23E-22,7.22E-20,TRUE,DOWN
Hsd17b11,TRUE,44,598,0.168806731,29.74154235,0.030377732,0.319944704,-3.366949601,1.03E-20,5.03E-18,TRUE,DOWN
Papss1,TRUE,52,558,0.150341642,27.83376252,0.035900956,0.298543721,-3.031174523,1.16E-18,4.74E-16,TRUE,DOWN
Asxl3,TRUE,36,420,0.113274476,27.71693732,0.024854508,0.224710327,-3.140613562,2.72E-18,1.05E-15,TRUE,DOWN
Gm5820,TRUE,157,1384,0.408372838,28.61606192,0.10839327,0.740474031,-2.764280017,2.67E-18,1.05E-15,TRUE,DOWN
Tmem45b,TRUE,17,307,0.092954406,33.30305063,0.011736851,0.164252549,-3.729252044,3.24E-18,1.23E-15,TRUE,DOWN
Idi1,TRUE,11,224,0.074390373,31.99358367,0.007594433,0.119845508,-3.861209195,2.42E-17,8.08E-15,TRUE,DOWN
C1qtnf3,TRUE,59,539,0.152883089,28.46923927,0.040733777,0.288378254,-2.802315506,2.15E-16,6.85E-14,TRUE,DOWN
Dcun1d2,TRUE,360,2543,0.816634221,29.12153606,0.248545078,1.36056753,-2.449418433,1.25E-15,3.73E-13,TRUE,DOWN
Rnf180,TRUE,0,103,0.031050054,45.95840242,0,0.055107533,-6.332830223,4.18E-15,1.23E-12,TRUE,DOWN
Gm15354,TRUE,9,154,0.041819933,27.23712483,0.006213627,0.082393787,-3.586586815,6.18E-15,1.80E-12,TRUE,DOWN
Slc22a28,TRUE,1403,8677,3.118980963,27.84214112,0.9686354,4.64240836,-2.260210155,7.92E-15,2.27E-12,TRUE,DOWN
Reln,TRUE,5,146,0.041623475,38.05472147,0.003452015,0.07811359,-4.247100349,8.84E-15,2.50E-12,TRUE,DOWN
Lipo3,TRUE,38,366,0.115772204,30.79458502,0.026235314,0.195819,-2.866624539,1.08E-14,3.01E-12,TRUE,DOWN
Hsd17b2,TRUE,95,695,0.227359042,28.4802745,0.065588284,0.371842089,-2.4903715,1.79E-14,4.90E-12,TRUE,DOWN
Runx1t1,TRUE,23,270,0.078961164,33.9059885,0.015879269,0.144456639,-3.129577045,3.50E-14,9.23E-12,TRUE,DOWN
Gm47761,TRUE,226,1514,0.519035703,29.75963929,0.156031076,0.810027228,-2.370944096,3.78E-14,9.84E-12,TRUE,DOWN
Slc22a30,TRUE,2828,16489,5.68171416,27.7474992,1.952459665,8.822020451,-2.175617822,4.40E-14,1.13E-11,TRUE,DOWN
Chst7,TRUE,47,372,0.118330541,28.05890172,0.032448941,0.199029147,-2.590459824,1.15E-13,2.80E-11,TRUE,DOWN
Cyp4b1,TRUE,131,907,0.304286809,30.75647052,0.090442792,0.485267302,-2.414544873,1.66E-13,3.96E-11,TRUE,DOWN
Frzb,TRUE,9,136,0.041042678,29.61869686,0.006213627,0.072763344,-3.408494493,5.83E-13,1.25E-10,TRUE,DOWN
Ptn,TRUE,84,539,0.182245438,28.79716278,0.057993851,0.288378254,-2.299815166,2.71E-12,5.59E-10,TRUE,DOWN
Gm12354,TRUE,0,61,0.018305962,29.56311526,0,0.0326365,-5.586586815,4.09E-12,8.19E-10,TRUE,DOWN
Hsd11b1,TRUE,35,279,0.095359397,31.1441473,0.024164105,0.14927186,-2.59174852,7.01E-12,1.39E-09,TRUE,DOWN
Itih2,TRUE,16,164,0.049221002,29.60455058,0.011046448,0.087744033,-2.911249878,7.50E-12,1.47E-09,TRUE,DOWN
Timd2,TRUE,3,96,0.030706412,42.29890239,0.002071209,0.051362361,-4.232303347,1.10E-11,2.09E-09,TRUE,DOWN
Gm31774,TRUE,11,129,0.038856319,28.09202666,0.007594433,0.069018172,-3.069795817,1.70E-11,3.19E-09,TRUE,DOWN
E230001N04Rik,TRUE,6,97,0.030014365,27.39767366,0.004142418,0.051897385,-3.439745427,2.19E-11,4.02E-09,TRUE,DOWN
Trabd2b,TRUE,910,4441,1.379878552,27.9548991,0.628266724,2.3760442,-1.918076938,3.13E-11,5.64E-09,TRUE,DOWN
Cfap44,TRUE,0,61,0.016955295,46.7277846,0,0.0326365,-5.586586815,9.21E-11,1.52E-08,TRUE,DOWN
Ano4,TRUE,26,206,0.064636685,31.92028726,0.017950478,0.110215065,-2.57098996,1.34E-10,2.16E-08,TRUE,DOWN
Cpox,TRUE,38,262,0.098600179,31.79086958,0.026235314,0.140176442,-2.385907275,2.37E-10,3.77E-08,TRUE,DOWN
Fkbp5,TRUE,378,1812,0.591511343,28.92262966,0.260972331,0.969464556,-1.890499676,2.51E-10,3.96E-08,TRUE,DOWN
Spats2l,TRUE,182,898,0.271387803,28.83355576,0.125653345,0.480452081,-1.928867972,4.03E-10,6.08E-08,TRUE,DOWN
1-Mar,TRUE,60,337,0.102904555,27.66004887,0.04142418,0.180303287,-2.102532603,4.04E-10,6.08E-08,TRUE,DOWN
Gm49742,TRUE,5,84,0.024003342,31.74711681,0.003452015,0.044942065,-3.45681894,4.41E-10,6.60E-08,TRUE,DOWN
Depdc1b,TRUE,39,242,0.079451482,28.62593247,0.026925717,0.129475951,-2.235274913,6.87E-10,1.02E-07,TRUE,DOWN
Shroom3,TRUE,37,241,0.077194228,31.49020894,0.025544911,0.128940926,-2.303326228,9.29E-10,1.37E-07,TRUE,DOWN
Il34,TRUE,19,162,0.056459096,35.36200794,0.013117657,0.086673983,-2.659190564,1.08E-09,1.57E-07,TRUE,DOWN
Fgf1,TRUE,2027,8699,2.968066689,27.98365695,1.399446867,4.654178901,-1.733348253,1.16E-09,1.67E-07,TRUE,DOWN
Gm45645,TRUE,25,165,0.050822894,27.23712483,0.017260075,0.088279057,-2.306990218,2.45E-09,3.31E-07,TRUE,DOWN
Smarca2,TRUE,1567,6511,2.384856144,27.78138269,1.081861491,3.4835451,-1.686565645,2.83E-09,3.77E-07,TRUE,DOWN
Stk32c,TRUE,29,184,0.059842751,28.98401065,0.020021687,0.098444524,-2.25688137,4.52E-09,5.74E-07,TRUE,DOWN
Ddit4,TRUE,25,171,0.055089131,31.63329797,0.017260075,0.091489205,-2.358215541,6.06E-09,7.45E-07,TRUE,DOWN
Dock4,TRUE,324,1372,0.472305739,28.35671029,0.22369057,0.734053736,-1.711210507,7.69E-09,9.17E-07,TRUE,DOWN
Epha4,TRUE,5,69,0.020218087,27.23712483,0.003452015,0.036916697,-3.176711021,7.97E-09,9.33E-07,TRUE,DOWN
Dach1,TRUE,153,717,0.24015492,31.16796712,0.105631658,0.38361263,-1.853443998,8.44E-09,9.83E-07,TRUE,DOWN
Il15,TRUE,117,533,0.187799825,28.30182744,0.08077715,0.285168106,-1.810443387,9.70E-09,1.12E-06,TRUE,DOWN
Fras1,TRUE,292,1221,0.401628363,27.94560349,0.201597674,0.653265023,-1.69266222,9.84E-09,1.13E-06,TRUE,DOWN
Dipk1a,TRUE,17,130,0.040725935,31.53821939,0.011736851,0.069553197,-2.495888505,1.10E-08,1.24E-06,TRUE,DOWN
Tmco3,TRUE,213,920,0.344587814,28.77259199,0.147055838,0.492222622,-1.737980864,1.10E-08,1.24E-06,TRUE,DOWN
Sema3c,TRUE,286,1194,0.393174805,28.11290218,0.197455256,0.638819359,-1.690278481,1.19E-08,1.33E-06,TRUE,DOWN
Syt14,TRUE,44,242,0.079038919,30.66730196,0.030377732,0.129475951,-2.065349912,1.69E-08,1.89E-06,TRUE,DOWN
Gm8126,TRUE,3,61,0.02017354,35.585949,0.002071209,0.0326365,-3.586586815,1.73E-08,1.92E-06,TRUE,DOWN
Slc22a22,TRUE,180,769,0.30197171,28.51803669,0.124272539,0.411433909,-1.721259253,1.80E-08,1.97E-06,TRUE,DOWN
Gsap,TRUE,447,1786,0.612003703,27.7397189,0.308610138,0.955553916,-1.628359502,1.82E-08,1.98E-06,TRUE,DOWN
Eri2,TRUE,70,331,0.112009513,27.47240322,0.04832821,0.177093139,-1.857682816,1.82E-08,1.98E-06,TRUE,DOWN
Tsga10,TRUE,27,162,0.053866915,28.11195252,0.018640881,0.086673983,-2.173763737,2.12E-08,2.25E-06,TRUE,DOWN
Coro2a,TRUE,6,77,0.022318271,35.52322192,0.004142418,0.041196893,-3.110437801,2.13E-08,2.25E-06,TRUE,DOWN
Gm48362,TRUE,2,51,0.015451534,29.17685471,0.001380806,0.027286254,-3.747867722,2.25E-08,2.37E-06,TRUE,DOWN
Atrnl1,TRUE,1351,5208,1.745221396,27.64988633,0.932734444,2.78640806,-1.57830179,2.33E-08,2.44E-06,TRUE,DOWN
Amacr,TRUE,388,1551,0.604856098,28.24305967,0.267876361,0.829823138,-1.628677002,2.77E-08,2.85E-06,TRUE,DOWN
Bmp6,TRUE,199,881,0.311749532,31.68915515,0.137390196,0.471356663,-1.77316916,2.79E-08,2.85E-06,TRUE,DOWN
Tmigd1,TRUE,167,697,0.264413739,28.1426355,0.1152973,0.372912139,-1.687156308,3.33E-08,3.38E-06,TRUE,DOWN
Gm38505,TRUE,0,38,0.01062904,36.41602599,0,0.020330934,-4.917792724,3.52E-08,3.56E-06,TRUE,DOWN
Igf2bp1,TRUE,1,48,0.016003782,43.48620137,0.000690403,0.02568118,-4.247100349,3.55E-08,3.58E-06,TRUE,DOWN
Cadm1,TRUE,29,175,0.061030675,32.30404486,0.020021687,0.093629303,-2.184931528,3.85E-08,3.80E-06,TRUE,DOWN
Ankrd6,TRUE,22,154,0.06214826,38.56801262,0.015188866,0.082393787,-2.384952954,4.92E-08,4.69E-06,TRUE,DOWN
Corin,TRUE,5,67,0.019112422,35.54584186,0.003452015,0.035846647,-3.134890845,6.49E-08,6.16E-06,TRUE,DOWN
Glcci1,TRUE,366,1410,0.524142565,28.36271537,0.252687496,0.754384671,-1.575256524,8.47E-08,7.89E-06,TRUE,DOWN
Mpped2,TRUE,206,811,0.26503524,27.84127877,0.142223017,0.433904942,-1.604239464,8.56E-08,7.94E-06,TRUE,DOWN
Galnt1,TRUE,386,1457,0.497070566,27.64565811,0.266495555,0.779530826,-1.545975753,9.43E-08,8.71E-06,TRUE,DOWN
Lacc1,TRUE,7,74,0.023871987,33.75478582,0.004832821,0.03959182,-2.861209195,9.68E-08,8.89E-06,TRUE,DOWN
Utrn,TRUE,245,954,0.356316386,28.69571739,0.169148733,0.510413458,-1.589232922,1.26E-07,1.15E-05,TRUE,DOWN
Clmp,TRUE,31,170,0.058834911,31.0306811,0.021402493,0.09095418,-2.05024302,1.30E-07,1.18E-05,TRUE,DOWN
Adprhl1,TRUE,2,44,0.011158889,27.23712483,0.001380806,0.023541082,-3.5392811,1.50E-07,1.34E-05,TRUE,DOWN
Plcl2,TRUE,67,307,0.111264788,30.81603598,0.046257001,0.164252549,-1.811714204,1.59E-07,1.41E-05,TRUE,DOWN
Bcat1,TRUE,452,1811,0.600525895,32.76862808,0.312062153,0.968929531,-1.632390505,1.90E-07,1.66E-05,TRUE,DOWN
Gusb,TRUE,13,96,0.034426196,34.14968995,0.008975239,0.051362361,-2.424948425,2.82E-07,2.37E-05,TRUE,DOWN
Tent5a,TRUE,5,61,0.023212188,33.68394945,0.003452015,0.0326365,-3.001624314,2.88E-07,2.42E-05,TRUE,DOWN
Fat1,TRUE,166,626,0.209696167,27.81218343,0.114606897,0.334925393,-1.541007845,3.87E-07,3.20E-05,TRUE,DOWN
Gm36723,TRUE,179,678,0.231432251,28.55243549,0.123582136,0.362746671,-1.547805173,4.06E-07,3.32E-05,TRUE,DOWN
Peg3,TRUE,16,105,0.033984629,32.52050751,0.011046448,0.056177582,-2.272848118,4.65E-07,3.79E-05,TRUE,DOWN
Arhgap10,TRUE,782,2716,0.948140012,27.69365807,0.539895141,1.453126784,-1.427320858,4.88E-07,3.96E-05,TRUE,DOWN
Ryr2,TRUE,76,311,0.095543397,27.82789973,0.052470627,0.166392647,-1.651006183,4.99E-07,4.03E-05,TRUE,DOWN
Slco1a4,TRUE,0,35,0.008984743,56.02929382,0,0.018725861,-4.802315506,5.17E-07,4.16E-05,FALSE,DOWN
C730027H18Rik,TRUE,7,68,0.023406247,34.43268211,0.004832821,0.036381672,-2.740914961,5.47E-07,4.37E-05,TRUE,DOWN
Ctbs,TRUE,222,807,0.300303824,28.10558823,0.153269465,0.431764843,-1.489702087,6.35E-07,4.99E-05,TRUE,DOWN
Akr1b3,TRUE,4,53,0.01632631,34.25339746,0.002761612,0.028356303,-3.065349912,6.81E-07,5.29E-05,TRUE,DOWN
Mfap3l,TRUE,118,444,0.152979203,27.32009852,0.081467553,0.237550918,-1.535234267,7.52E-07,5.80E-05,TRUE,DOWN
Nt5e,TRUE,654,2258,0.773008387,28.13829375,0.451523558,1.208085522,-1.418507964,7.57E-07,5.81E-05,TRUE,DOWN
Map2k6,TRUE,317,1116,0.421562815,27.8528591,0.218857749,0.597087441,-1.44492102,7.79E-07,5.91E-05,TRUE,DOWN
Arrdc3,TRUE,239,868,0.356298611,29.57605252,0.165006315,0.464401343,-1.488712276,1.00E-06,7.53E-05,TRUE,DOWN
Cdh2,TRUE,130,495,0.167769914,29.92245112,0.089752389,0.264837172,-1.553163814,1.09E-06,8.11E-05,TRUE,DOWN
Zbtb8a,TRUE,8,65,0.020211495,27.80914402,0.005523224,0.034776598,-2.506859623,1.18E-06,8.66E-05,TRUE,DOWN
Ptpn22,TRUE,2,41,0.009983175,38.58879189,0.001380806,0.021936008,-3.439745427,1.38E-06,9.87E-05,FALSE,DOWN
Strip2,TRUE,4,54,0.018492384,43.58619185,0.002761612,0.028891328,-3.091822123,1.44E-06,0.000102428,TRUE,DOWN
Sdc2,TRUE,25,131,0.042898028,31.85315662,0.017260075,0.070088221,-1.976344906,1.48E-06,0.000105146,TRUE,DOWN
Ugt2b37,TRUE,0,56,0.013552804,161.8169167,0,0.029961377,-5.465280519,1.50E-06,0.00010537,TRUE,DOWN
Gm6999,TRUE,262,913,0.331642233,28.38042652,0.180885584,0.48847745,-1.42952187,1.50E-06,0.00010537,TRUE,DOWN
Tspan5,TRUE,695,2324,0.793771626,28.20635002,0.47983008,1.243397145,-1.37246201,1.65E-06,0.000115863,TRUE,DOWN
Pik3r3,TRUE,9,73,0.023380572,36.44325464,0.006213627,0.039056795,-2.519915775,1.78E-06,0.000124401,TRUE,DOWN
Tacc2,TRUE,829,2729,0.995163012,27.6977446,0.572344081,1.460082104,-1.350108214,1.79E-06,0.000124718,TRUE,DOWN
D630029K05Rik,TRUE,109,416,0.167337463,30.4859476,0.075253926,0.222570229,-1.554934365,2.03E-06,0.0001397,TRUE,DOWN
Tmem237,TRUE,37,162,0.057828399,27.74044567,0.025544911,0.086673983,-1.733191145,2.28E-06,0.000154757,TRUE,DOWN
Nat8f6,TRUE,617,2044,0.896497542,28.3695413,0.425978647,1.09359026,-1.358812605,2.38E-06,0.000160836,TRUE,DOWN
Kcng1,TRUE,6,66,0.022605562,54.77795074,0.004142418,0.035311623,-2.891124773,2.72E-06,0.000179271,TRUE,DOWN
Mast3,TRUE,121,444,0.198691393,29.61591071,0.083538762,0.237550918,-1.499314693,2.85E-06,0.000186625,TRUE,DOWN
Eif4g3,TRUE,2930,9323,3.288746404,27.66971401,2.02288077,4.988034245,-1.301946541,2.93E-06,0.000191409,TRUE,DOWN
Ccl28,TRUE,58,271,0.08261266,41.76850553,0.040043374,0.144991664,-1.837210297,3.25E-06,0.000209113,TRUE,DOWN
Hunk,TRUE,131,458,0.157063279,27.73141967,0.090442792,0.245041262,-1.430346729,3.64E-06,0.000232953,TRUE,DOWN
Plcl1,TRUE,421,1412,0.489814195,29.64391967,0.29065966,0.75545472,-1.375837066,3.72E-06,0.000237527,TRUE,DOWN
Gli2,TRUE,38,175,0.058056804,35.06111823,0.026235314,0.093629303,-1.806419904,3.97E-06,0.000251542,TRUE,DOWN
Bok,TRUE,3,43,0.014553998,37.58160086,0.002071209,0.023006057,-3.091822123,4.40E-06,0.000276496,TRUE,DOWN
Xkr6,TRUE,84,307,0.116618663,28.1085555,0.057993851,0.164252549,-1.489786109,4.52E-06,0.000283031,TRUE,DOWN
Irx1,TRUE,56,217,0.079758579,27.74479053,0.038662568,0.116100336,-1.567684815,4.89E-06,0.000304108,TRUE,DOWN
Gm46349,TRUE,7,57,0.020924588,31.5132117,0.004832821,0.030496402,-2.4903715,5.26E-06,0.000324257,TRUE,DOWN
Tram2,TRUE,28,125,0.04221965,27.23712483,0.019331284,0.066878074,-1.751689433,5.77E-06,0.000351199,TRUE,DOWN
Matn2,TRUE,13,77,0.025329364,29.03776675,0.008975239,0.041196893,-2.110437801,6.10E-06,0.000369284,TRUE,DOWN
Gm15713,TRUE,9,62,0.017520342,27.23712483,0.006213627,0.033171525,-2.287742333,6.14E-06,0.00037027,TRUE,DOWN
Rtp3,TRUE,3,43,0.014817089,42.26314335,0.002071209,0.023006057,-3.091822123,6.54E-06,0.000391008,TRUE,DOWN
Ugcg,TRUE,5,49,0.016473116,33.33816989,0.003452015,0.026216205,-2.691284194,6.77E-06,0.00040346,TRUE,DOWN
Bdnf,TRUE,14,81,0.028648758,30.08926489,0.009665642,0.043336992,-2.083051914,7.62E-06,0.00044887,TRUE,DOWN
Sh3gl2,TRUE,424,1354,0.478993272,28.60460809,0.292730869,0.724423294,-1.30514861,7.72E-06,0.00045325,TRUE,DOWN
Fkbp14,TRUE,27,127,0.051880998,32.84420082,0.018640881,0.067948123,-1.825035583,8.17E-06,0.000475436,TRUE,DOWN
Ldlr,TRUE,51,213,0.097467139,35.11116551,0.035210553,0.113960237,-1.673417773,8.37E-06,0.000483369,TRUE,DOWN
Kyat1,TRUE,352,1122,0.425478807,28.46766985,0.243021854,0.600297589,-1.302008344,8.78E-06,0.000499673,TRUE,DOWN
Gm33906,TRUE,6,55,0.020241132,44.06576715,0.004142418,0.029426352,-2.632390505,9.12E-06,0.000515922,TRUE,DOWN
Gm11992,TRUE,54,207,0.082836042,28.8987863,0.037281762,0.11075009,-1.551470509,9.70E-06,0.000547187,TRUE,DOWN
Dock8,TRUE,162,542,0.198901045,29.0013448,0.111845285,0.289983327,-1.368470738,9.76E-06,0.000548881,TRUE,DOWN
Ccdc6,TRUE,386,1207,0.448496428,27.7576612,0.266495555,0.645774679,-1.274605488,1.00E-05,0.000562246,TRUE,DOWN
Gm15350,TRUE,33,138,0.041543474,27.23712483,0.022783299,0.073833393,-1.663868736,1.05E-05,0.000589913,TRUE,DOWN
Hecw2,TRUE,23,117,0.047127023,38.23836029,0.015879269,0.062597877,-1.930071053,1.08E-05,0.000599668,TRUE,DOWN
Gm40999,TRUE,13,75,0.022208771,29.64006588,0.008975239,0.040126844,-2.072963096,1.08E-05,0.000600431,TRUE,DOWN
Gm9968,TRUE,107,361,0.121266675,27.23712483,0.07387312,0.193143877,-1.37734889,1.09E-05,0.000601272,TRUE,DOWN
Tmem178,TRUE,164,541,0.215597264,28.56326572,0.113226091,0.289448303,-1.348217332,1.10E-05,0.000608111,TRUE,DOWN
Itpkb,TRUE,73,259,0.088816264,28.09607678,0.050399419,0.138571369,-1.445304952,1.30E-05,0.000711816,TRUE,DOWN
Mcc,TRUE,92,350,0.120090448,35.90385829,0.063517075,0.187258606,-1.548558914,1.34E-05,0.000730178,TRUE,DOWN
Chrdl1,TRUE,34,141,0.046449365,28.89349253,0.023473702,0.075438467,-1.652854607,1.35E-05,0.000733331,TRUE,DOWN
Gm47939,TRUE,7,50,0.016737377,27.23712483,0.004832821,0.026751229,-2.304815847,1.88E-05,0.000986034,TRUE,DOWN
Crot,TRUE,1753,5156,2.115920321,27.79468606,1.210276447,2.758586782,-1.188273802,2.08E-05,0.001086974,TRUE,DOWN
Tgfbr3,TRUE,32,133,0.047017217,30.29057317,0.022092896,0.07115827,-1.654085576,2.25E-05,0.001163554,TRUE,DOWN
Adgrl2,TRUE,158,502,0.181385216,27.97459608,0.109083673,0.268582344,-1.293922139,2.26E-05,0.001164476,TRUE,DOWN
B230208H11Rik,TRUE,3,39,0.013822812,49.30940856,0.002071209,0.020865959,-2.9543186,2.38E-05,0.00122384,TRUE,DOWN
B930092H01Rik,TRUE,2,35,0.011822368,49.67395219,0.001380806,0.018725861,-3.217353005,2.41E-05,0.001233235,TRUE,DOWN
Arsb,TRUE,217,674,0.238949507,28.2190284,0.14981745,0.360606573,-1.262949872,2.47E-05,0.001260888,TRUE,DOWN
Yeats2,TRUE,292,883,0.330861918,27.56435893,0.201597674,0.472426712,-1.22553621,2.52E-05,0.001283504,TRUE,DOWN
Gm15347,TRUE,31,124,0.039652784,27.23712483,0.021402493,0.066343049,-1.598174789,2.89E-05,0.001460586,TRUE,DOWN
Sema6a,TRUE,100,335,0.127347759,30.09250569,0.069040299,0.179233237,-1.366496445,2.99E-05,0.0015064,TRUE,DOWN
Gtf2h2,TRUE,333,999,0.389757983,28.14730566,0.229904197,0.534489565,-1.214470497,3.23E-05,0.001620105,TRUE,DOWN
Serpinf2,TRUE,255,775,0.323358303,28.49094625,0.176052763,0.414644057,-1.232303347,3.40E-05,0.00169218,TRUE,DOWN
Gm43016,TRUE,2,38,0.012554227,73.55399522,0.001380806,0.020330934,-3.332830223,3.46E-05,0.001721621,TRUE,DOWN
Pdzrn3,TRUE,1278,3677,1.343819811,27.72848803,0.882335025,1.967285414,-1.15629572,3.54E-05,0.00175382,TRUE,DOWN
Cbs,TRUE,420,1242,0.539211488,28.17409081,0.289969257,0.66450054,-1.194324663,3.59E-05,0.00177771,TRUE,DOWN
Kap,TRUE,8883,25427,12.04019819,28.08700146,6.13284979,13.60407023,-1.1495272,3.61E-05,0.001781708,TRUE,DOWN
Sucnr1,TRUE,4,38,0.013386274,27.23712483,0.002761612,0.020330934,-2.595864629,3.67E-05,0.001799123,TRUE,DOWN
Gpr155,TRUE,13,81,0.028162655,52.18496679,0.008975239,0.043336992,-2.182587587,4.25E-05,0.002057533,TRUE,DOWN
Evc,TRUE,443,1288,0.528745214,27.79620252,0.305848526,0.689111671,-1.170011187,4.47E-05,0.002158077,TRUE,DOWN
Rundc3a,TRUE,12,69,0.029327123,38.11371918,0.008284836,0.036916697,-2.061233803,4.56E-05,0.002194085,TRUE,DOWN
Coro6,TRUE,50,195,0.089176269,37.61739625,0.03452015,0.104329795,-1.574675007,5.03E-05,0.002409107,TRUE,DOWN
Cd47,TRUE,20,100,0.039327648,43.45990786,0.01380806,0.053502459,-1.898284565,5.04E-05,0.002409107,TRUE,DOWN
Arhgap26,TRUE,564,1632,0.59443742,28.46794474,0.389387288,0.87316013,-1.163592523,5.31E-05,0.002525492,TRUE,DOWN
Sinhcaf,TRUE,44,158,0.057792948,27.58739032,0.030377732,0.084533885,-1.453420364,5.46E-05,0.002593115,TRUE,DOWN
Snx31,TRUE,25,102,0.034295855,27.23712483,0.017260075,0.054572508,-1.618451314,5.75E-05,0.002711648,TRUE,DOWN
Mylk,TRUE,237,713,0.277303652,29.85527145,0.163625509,0.381472532,-1.217353005,6.47E-05,0.003021462,TRUE,DOWN
Asb11,TRUE,30,126,0.040988355,36.64299545,0.02071209,0.067413098,-1.666878881,6.72E-05,0.003117447,TRUE,DOWN
Brap,TRUE,413,1177,0.465589537,27.64692529,0.285136436,0.629723941,-1.141027371,6.95E-05,0.003214281,TRUE,DOWN
Ppm1e,TRUE,347,990,0.351898323,27.95768947,0.239569839,0.529674343,-1.142188256,8.30E-05,0.003734536,TRUE,DOWN
Mbd4,TRUE,71,231,0.089740979,28.69394564,0.049018613,0.12359068,-1.320446498,9.33E-05,0.004153773,TRUE,DOWN
Gpd2,TRUE,397,1114,0.420480719,27.84440486,0.274089988,0.596017392,-1.118593879,0.000102385,0.004517115,TRUE,DOWN
Tmem140,TRUE,61,205,0.080503215,30.67942639,0.042114583,0.109680041,-1.364694721,0.000103437,0.00454351,TRUE,DOWN
Tiparp,TRUE,198,582,0.232213644,29.11562799,0.136699793,0.311384311,-1.183117957,0.00010409,0.004562189,TRUE,DOWN
Wdr81,TRUE,70,227,0.09835637,29.11049276,0.04832821,0.121450582,-1.315533399,0.00010489,0.004587207,TRUE,DOWN
Azgp1,TRUE,10,60,0.02429617,43.46757266,0.00690403,0.032101475,-2.103696224,0.000114507,0.004964454,TRUE,DOWN
4930484I04Rik,TRUE,7,44,0.015031147,27.23712483,0.004832821,0.023541082,-2.124243601,0.000124617,0.00539111,TRUE,DOWN
Gnai1,TRUE,395,1097,0.410911927,28.00586837,0.272709182,0.586921974,-1.103696224,0.000131218,0.005652241,TRUE,DOWN
Abcc2,TRUE,5143,13778,5.861986972,27.61827423,3.550742595,7.371568789,-1.053899146,0.000131157,0.005652241,TRUE,DOWN
Csta2,TRUE,1,35,0.010857242,139.6946087,0.000690403,0.018725861,-3.802315506,0.000131896,0.005669265,TRUE,DOWN
Tyw3,TRUE,449,1254,0.526205037,28.89648504,0.309990944,0.670920835,-1.112080962,0.000137718,0.005906848,TRUE,DOWN
